"EdgeBetweenness","GNC","interaction","name","selected","shared interaction","shared name","Weight"
"22.398333039509506","0.25","interacts with","CTHRC1 (interacts with) MFAP2","false","interacts with","CTHRC1 (interacts with) MFAP2","0.8815"
"18.83321594345294","0.3333333432674408","interacts with","NR5A2 (interacts with) SLC17A4","false","interacts with","NR5A2 (interacts with) SLC17A4","0.8768"
"39.828571428571436","0.3333333432674408","interacts with","ANTXR1 (interacts with) COL10A1","false","interacts with","ANTXR1 (interacts with) COL10A1","0.8582"
"40.79043783014373",,"interacts with","CTHRC1 (interacts with) MXRA5P1","false","interacts with","CTHRC1 (interacts with) MXRA5P1","0.8206"
"11.389116517011255","0.3333333432674408","interacts with","NR5A2 (interacts with) SLC3A1","false","interacts with","NR5A2 (interacts with) SLC3A1","0.8104"
"27.660300483829882","0.010101010091602802","interacts with","CTHRC1 (interacts with) PPAPDC1A","false","interacts with","CTHRC1 (interacts with) PPAPDC1A","0.854"
"10.484848110498621","0.3333333432674408","interacts with","NR5A2 (interacts with) TRPV6","false","interacts with","NR5A2 (interacts with) TRPV6","0.8746"
"415.8068357356432","0.25","interacts with","ANTXR1 (interacts with) COL11A1","false","interacts with","ANTXR1 (interacts with) COL11A1","0.8025"
"15.934421950598416","0.25","interacts with","CTHRC1 (interacts with) PPEF1","false","interacts with","CTHRC1 (interacts with) PPEF1","0.8117"
"28.470310245310245","0.3333333432674408","interacts with","NTM (interacts with) SUGCT","false","interacts with","NTM (interacts with) SUGCT","0.8766"
"33.69995086612734","0.25","interacts with","CTHRC1 (interacts with) RUNX2","false","interacts with","CTHRC1 (interacts with) RUNX2","0.8595"
"18.274603174603175","0.3333333432674408","interacts with","NUAK1 (interacts with) PTK7","false","interacts with","NUAK1 (interacts with) PTK7","0.8521"
"82.05353903234699","0.3333333432674408","interacts with","ANTXR1 (interacts with) ETV1","false","interacts with","ANTXR1 (interacts with) ETV1","0.8328"
"40.38115267085856","0.25","interacts with","CTHRC1 (interacts with) SUGCT","false","interacts with","CTHRC1 (interacts with) SUGCT","0.8482"
"110.0458152958153","0.3333333432674408","interacts with","NUAK1 (interacts with) UNC5B","false","interacts with","NUAK1 (interacts with) UNC5B","0.8163"
"50.267571185329096","0.3333333432674408","interacts with","CTNND2 (interacts with) DCDC2","false","interacts with","CTNND2 (interacts with) DCDC2","0.8534"
"24.545238095238084","0.3333333432674408","interacts with","ANTXR1 (interacts with) HSD17B6","false","interacts with","ANTXR1 (interacts with) HSD17B6","0.8343"
"8.782343496234738","0.5","interacts with","NUF2 (interacts with) PRC1","false","interacts with","NUF2 (interacts with) PRC1","0.8606"
"130.5864535808328","0.3333333432674408","interacts with","CTNND2 (interacts with) ERO1LB","false","interacts with","CTNND2 (interacts with) ERO1LB","0.8435"
"8.410937097566595","0.3333333432674408","interacts with","NUF2 (interacts with) RAD51AP1","false","interacts with","NUF2 (interacts with) RAD51AP1","0.8373"
"44.175274725274726","0.3333333432674408","interacts with","ANTXR1 (interacts with) MXRA5","false","interacts with","ANTXR1 (interacts with) MXRA5","0.8856"
"47.09592425770069",,"interacts with","CTNND2 (interacts with) FXYD2","false","interacts with","CTNND2 (interacts with) FXYD2","0.9127"
"60.42483679707413","0.3333333432674408","interacts with","NUF2 (interacts with) SPDL1","false","interacts with","NUF2 (interacts with) SPDL1","0.8148"
"69.56510925424746","0.3333333432674408","interacts with","CTNND2 (interacts with) GPR98","false","interacts with","CTNND2 (interacts with) GPR98","0.8983"
"16.201767050173263","0.5","interacts with","NUF2 (interacts with) STIL","false","interacts with","NUF2 (interacts with) STIL","0.841"
"23.492857142857133","0.5","interacts with","ANTXR1 (interacts with) NTM","false","interacts with","ANTXR1 (interacts with) NTM","0.8256"
"12.778865160877219","0.3333333432674408","interacts with","NUF2 (interacts with) TYMS","false","interacts with","NUF2 (interacts with) TYMS","0.826"
"38.66267383730018","0.25","interacts with","CTNND2 (interacts with) KLKB1","false","interacts with","CTNND2 (interacts with) KLKB1","0.841"
"256.0",,"interacts with","ANTXR1 (interacts with) SLC24A3","false","interacts with","ANTXR1 (interacts with) SLC24A3","0.8125"
"213.95027900140724","0.5","interacts with","NUF2 (interacts with) UBE2C","false","interacts with","NUF2 (interacts with) UBE2C","0.8291"
"79.34722336487043","0.3333333432674408","interacts with","CTNND2 (interacts with) PAH","false","interacts with","CTNND2 (interacts with) PAH","0.8449"
"7.786370291289642","0.3333333432674408","interacts with","NUF2 (interacts with) UBE2T","false","interacts with","NUF2 (interacts with) UBE2T","0.8503"
"105.80983465755935","0.25","interacts with","CTNND2 (interacts with) PKHD1","false","interacts with","CTNND2 (interacts with) PKHD1","0.8455"
"44.96393486281694","0.3333333432674408","interacts with","CTNND2 (interacts with) SERPINA5","false","interacts with","CTNND2 (interacts with) SERPINA5","0.854"
"12.590476190476192","0.3333333432674408","interacts with","OAS1 (interacts with) OAS3","false","interacts with","OAS1 (interacts with) OAS3","0.8225"
"67.49911223279645","0.3333333432674408","interacts with","CTNND2 (interacts with) SERPINA6","false","interacts with","CTNND2 (interacts with) SERPINA6","0.8358"
"16.20952380952381","0.25","interacts with","OAS1 (interacts with) PARP9","false","interacts with","OAS1 (interacts with) PARP9","0.8438"
"5.9","0.3333333432674408","interacts with","OAS2 (interacts with) OAS3","false","interacts with","OAS2 (interacts with) OAS3","0.8858"
"28.39554818390451",,"interacts with","CTNND2 (interacts with) SLC16A12","false","interacts with","CTNND2 (interacts with) SLC16A12","0.8963"
"6.566666666666667","0.3333333432674408","interacts with","OAS2 (interacts with) PARP9","false","interacts with","OAS2 (interacts with) PARP9","0.9101"
"193.69118950315283","0.5","interacts with","CTNND2 (interacts with) SLC17A4","false","interacts with","CTNND2 (interacts with) SLC17A4","0.8791"
"13.333333333333334","0.3333333432674408","interacts with","OAS2 (interacts with) RSAD2","false","interacts with","OAS2 (interacts with) RSAD2","0.8831"
"78.94942399887432","0.25","interacts with","CTNND2 (interacts with) SLC3A1","false","interacts with","CTNND2 (interacts with) SLC3A1","0.8079"
"97.94436708678812","0.3333333432674408","interacts with","CTNND2 (interacts with) TRPV6","false","interacts with","CTNND2 (interacts with) TRPV6","0.8333"
"14.638095238095238","0.25","interacts with","OAS3 (interacts with) RSAD2","false","interacts with","OAS3 (interacts with) RSAD2","0.8142"
"29.331406632583104","0.25","interacts with","ONECUT1 (interacts with) PAH","false","interacts with","ONECUT1 (interacts with) PAH","0.8406"
"16.023758865248222","0.1666666716337204","interacts with","CTRB2 (interacts with) GSTA2","false","interacts with","CTRB2 (interacts with) GSTA2","0.828"
"42.35263974399184","0.25","interacts with","ONECUT1 (interacts with) PKHD1","false","interacts with","ONECUT1 (interacts with) PKHD1","0.8751"
"14.996296859169199","0.1666666716337204","interacts with","CTRB2 (interacts with) REG1B","false","interacts with","CTRB2 (interacts with) REG1B","0.9243"
"90.98908761379371","0.3333333432674408","interacts with","ONECUT1 (interacts with) RAP1GAP","false","interacts with","ONECUT1 (interacts with) RAP1GAP","0.8491"
"17.07486828774063",,"interacts with","CTRB2 (interacts with) REG1P","false","interacts with","CTRB2 (interacts with) REG1P","0.9257"
"13.272090509962851","0.20000000298023224","interacts with","CTRB2 (interacts with) REG3A","false","interacts with","CTRB2 (interacts with) REG3A","0.9008"
"9.984947652819994",,"interacts with","CTRB2 (interacts with) REG3G","false","interacts with","CTRB2 (interacts with) REG3G","0.8577"
"15.357700101317123","0.25","interacts with","CTRC (interacts with) GSTA2","false","interacts with","CTRC (interacts with) GSTA2","0.8764"
"62.38169562811069","0.25","interacts with","ONECUT1 (interacts with) SCTR","false","interacts with","ONECUT1 (interacts with) SCTR","0.8152"
"15.661296859169198","0.3333333432674408","interacts with","CTRC (interacts with) REG1B","false","interacts with","CTRC (interacts with) REG1B","0.8656"
"15.765723928796012","0.3333333432674408","interacts with","ONECUT1 (interacts with) SERPINA5","false","interacts with","ONECUT1 (interacts with) SERPINA5","0.8761"
"17.739868287740627",,"interacts with","CTRC (interacts with) REG1P","false","interacts with","CTRC (interacts with) REG1P","0.8868"
"422.10322895237624","0.3333333432674408","interacts with","APOBEC2 (interacts with) BEX1","false","interacts with","APOBEC2 (interacts with) BEX1","0.846"
"23.83560263323421","0.3333333432674408","interacts with","ONECUT1 (interacts with) SERPINA6","false","interacts with","ONECUT1 (interacts with) SERPINA6","0.8388"
"14.489868287740627","0.3333333432674408","interacts with","CTRC (interacts with) REG3A","false","interacts with","CTRC (interacts with) REG3A","0.8377"
"152.42353755231323","0.25","interacts with","APOBEC2 (interacts with) C6","false","interacts with","APOBEC2 (interacts with) C6","0.8088"
"61.58943380741633","0.25","interacts with","ONECUT1 (interacts with) SLC17A4","false","interacts with","ONECUT1 (interacts with) SLC17A4","0.8902"
"18.304339750084434","0.25","interacts with","CTRL (interacts with) GSTA2","false","interacts with","CTRL (interacts with) GSTA2","0.8748"
"21.8856366635314","0.3333333432674408","interacts with","ONECUT1 (interacts with) SLC3A1","false","interacts with","ONECUT1 (interacts with) SLC3A1","0.8699"
"30.595558345687007","0.25","interacts with","APOBEC2 (interacts with) CHST9","false","interacts with","APOBEC2 (interacts with) CHST9","0.87"
"11.225396825396825","0.3333333432674408","interacts with","CTRL (interacts with) REG1A","false","interacts with","CTRL (interacts with) REG1A","0.8293"
"354.69914979109603","0.25","interacts with","ONECUT1 (interacts with) ST8SIA3","false","interacts with","ONECUT1 (interacts with) ST8SIA3","0.8215"
"8.342442645074225","0.25","interacts with","APOBEC2 (interacts with) CTNND2","false","interacts with","APOBEC2 (interacts with) CTNND2","0.8741"
"16.961296859169202","0.25","interacts with","CTRL (interacts with) REG1B","false","interacts with","CTRL (interacts with) REG1B","0.82"
"31.538309693599057","0.3333333432674408","interacts with","ONECUT1 (interacts with) TRPV6","false","interacts with","ONECUT1 (interacts with) TRPV6","0.8555"
"56.145951081557975","0.25","interacts with","APOBEC2 (interacts with) DCDC2","false","interacts with","APOBEC2 (interacts with) DCDC2","0.8308"
"20.762090509962853",,"interacts with","CTRL (interacts with) REG1P","false","interacts with","CTRL (interacts with) REG1P","0.848"
"350.66666666666663","0.5","interacts with","P4HA1 (interacts with) PGK1","false","interacts with","P4HA1 (interacts with) PGK1","0.9004"
"95.15361169537005","0.25","interacts with","APOBEC2 (interacts with) ERO1LB","false","interacts with","APOBEC2 (interacts with) ERO1LB","0.8132"
"135.33333333333331","0.3333333432674408","interacts with","P4HA1 (interacts with) SLC2A1","false","interacts with","P4HA1 (interacts with) SLC2A1","0.8362"
"48.0","0.3333333432674408","interacts with","CTSE (interacts with) CYP2C18","false","interacts with","CTSE (interacts with) CYP2C18","0.8517"
"15.454041960218433","0.25","interacts with","PAH (interacts with) SERPINA5","false","interacts with","PAH (interacts with) SERPINA5","0.8103"
"39.00217852323116","0.25","interacts with","APOBEC2 (interacts with) ESRRG","false","interacts with","APOBEC2 (interacts with) ESRRG","0.8419"
"4.666666666666666","0.25","interacts with","CTSE (interacts with) CYP3A5","false","interacts with","CTSE (interacts with) CYP3A5","0.8141"
"18.34842472342472","0.25","interacts with","PAH (interacts with) SLC17A4","false","interacts with","PAH (interacts with) SLC17A4","0.8511"
"39.97554655409837","0.25","interacts with","APOBEC2 (interacts with) F11","false","interacts with","APOBEC2 (interacts with) F11","0.8718"
"71.33333333333333","0.3333333432674408","interacts with","CTSE (interacts with) PLS1","false","interacts with","CTSE (interacts with) PLS1","0.8263"
"7.816017316017317","0.25","interacts with","PAH (interacts with) SLC3A1","false","interacts with","PAH (interacts with) SLC3A1","0.866"
"56.51083332524134",,"interacts with","APOBEC2 (interacts with) FXYD2","false","interacts with","APOBEC2 (interacts with) FXYD2","0.8191"
"57.169841269841264","0.5","interacts with","PALLD (interacts with) SH3PXD2B","false","interacts with","PALLD (interacts with) SH3PXD2B","0.8303"
"21.0","0.25","interacts with","PARP14 (interacts with) RSAD2","false","interacts with","PARP14 (interacts with) RSAD2","0.8407"
"46.596329445349184","0.20000000298023224","interacts with","APOBEC2 (interacts with) GPR98","false","interacts with","APOBEC2 (interacts with) GPR98","0.8266"
"18.75722222222222",,"interacts with","CUZD1 (interacts with) REG1B","false","interacts with","CUZD1 (interacts with) REG1B","0.8949"
"41.24946418368365",,"interacts with","APOBEC2 (interacts with) KCNJ16","false","interacts with","APOBEC2 (interacts with) KCNJ16","0.8563"
"11.304761904761905","0.25","interacts with","PARP9 (interacts with) RSAD2","false","interacts with","PARP9 (interacts with) RSAD2","0.8762"
"18.535",,"interacts with","CUZD1 (interacts with) REG1P","false","interacts with","CUZD1 (interacts with) REG1P","0.9145"
"21.1179442611171","0.3333333432674408","interacts with","PAX6 (interacts with) SCG5","false","interacts with","PAX6 (interacts with) SCG5","0.8433"
"16.337777777777777",,"interacts with","CUZD1 (interacts with) REG3A","false","interacts with","CUZD1 (interacts with) REG3A","0.877"
"28.64148152803703","0.20000000298023224","interacts with","APOBEC2 (interacts with) KLKB1","false","interacts with","APOBEC2 (interacts with) KLKB1","0.8498"
"138.03465737954605","0.3333333432674408","interacts with","PAX6 (interacts with) SCGN","false","interacts with","PAX6 (interacts with) SCGN","0.8406"
"11.207777777777777",,"interacts with","CUZD1 (interacts with) REG3G","false","interacts with","CUZD1 (interacts with) REG3G","0.8827"
"62.364408395630655","0.25","interacts with","APOBEC2 (interacts with) NR5A2","false","interacts with","APOBEC2 (interacts with) NR5A2","0.857"
"75.05409355137614",,"interacts with","PCDP1 (interacts with) RAP1GAP","false","interacts with","PCDP1 (interacts with) RAP1GAP","0.8392"
"12.666666666666668",,"interacts with","CUZD1 (interacts with) RN7SL386P","false","interacts with","CUZD1 (interacts with) RN7SL386P","0.8633"
"65.40260896238303","0.25","interacts with","APOBEC2 (interacts with) ONECUT1","false","interacts with","APOBEC2 (interacts with) ONECUT1","0.8557"
"88.94590644862386",,"interacts with","PCDP1 (interacts with) SCTR","false","interacts with","PCDP1 (interacts with) SCTR","0.9127"
"25.901501561295053","0.25","interacts with","PCSK1 (interacts with) SCG3","false","interacts with","PCSK1 (interacts with) SCG3","0.8248"
"124.42989915664887","0.20000000298023224","interacts with","APOBEC2 (interacts with) PKHD1","false","interacts with","APOBEC2 (interacts with) PKHD1","0.8292"
"84.43344319699351","0.25","interacts with","PCSK1 (interacts with) SCGN","false","interacts with","PCSK1 (interacts with) SCGN","0.8356"
"50.16563676715042","0.25","interacts with","APOBEC2 (interacts with) SERPINA5","false","interacts with","APOBEC2 (interacts with) SERPINA5","0.8426"
"33.13589327339327",,"interacts with","PCSK1 (interacts with) ST18","false","interacts with","PCSK1 (interacts with) ST18","0.8126"
"26.731542554564864","0.3333333432674408","interacts with","ARNTL2 (interacts with) CHEK1","false","interacts with","ARNTL2 (interacts with) CHEK1","0.8367"
"21.056169108165474",,"interacts with","PCSK2 (interacts with) SCG5","false","interacts with","PCSK2 (interacts with) SCG5","0.8924"
"14.963378383889099","0.3333333432674408","interacts with","ARNTL2 (interacts with) FOXM1","false","interacts with","ARNTL2 (interacts with) FOXM1","0.8399"
"127.32133542458324",,"interacts with","PCSK2 (interacts with) SCGN","false","interacts with","PCSK2 (interacts with) SCGN","0.8781"
"42.33333333333333","0.25","interacts with","CYP3A5 (interacts with) PLS1","false","interacts with","CYP3A5 (interacts with) PLS1","0.8258"
"47.16666666666672","0.5","interacts with","PDCD4 (interacts with) PFKP","false","interacts with","PDCD4 (interacts with) PFKP","0.8378"
"22.97830484104123","0.3333333432674408","interacts with","ARNTL2 (interacts with) KIF18A","false","interacts with","ARNTL2 (interacts with) KIF18A","0.8257"
"7.682627339606743","0.5","interacts with","DCDC2 (interacts with) F11","false","interacts with","DCDC2 (interacts with) F11","0.8818"
"25.488118494589084","0.3333333432674408","interacts with","ARNTL2 (interacts with) NUF2","false","interacts with","ARNTL2 (interacts with) NUF2","0.8063"
"34.0",,"interacts with","PDE8B (interacts with) SCN7A","false","interacts with","PDE8B (interacts with) SCN7A","0.8239"
"114.83642782982115","0.25","interacts with","DCDC2 (interacts with) GPR98","false","interacts with","DCDC2 (interacts with) GPR98","0.8113"
"19.386693023490803",,"interacts with","DCDC2 (interacts with) KCNJ16","false","interacts with","DCDC2 (interacts with) KCNJ16","0.855"
"7.166666666666666","0.3333333432674408","interacts with","PDIA2 (interacts with) PNLIPRP2","false","interacts with","PDIA2 (interacts with) PNLIPRP2","0.8515"
"14.65585392031443","0.5","interacts with","ARNTL2 (interacts with) TOP2A","false","interacts with","ARNTL2 (interacts with) TOP2A","0.8211"
"11.751190476190473","0.3333333432674408","interacts with","DCDC2 (interacts with) NR5A2","false","interacts with","DCDC2 (interacts with) NR5A2","0.8349"
"28.439868287740627",,"interacts with","PDIA2 (interacts with) REG1P","false","interacts with","PDIA2 (interacts with) REG1P","0.8358"
"24.051062347614057","0.3333333432674408","interacts with","ARNTL2 (interacts with) WDHD1","false","interacts with","ARNTL2 (interacts with) WDHD1","0.8182"
"15.97932749898972","0.25","interacts with","DCDC2 (interacts with) ONECUT1","false","interacts with","DCDC2 (interacts with) ONECUT1","0.8982"
"255.99999999999997","0.5","interacts with","PFKP (interacts with) SLC16A3","false","interacts with","PFKP (interacts with) SLC16A3","0.842"
"53.87108929096724","0.3333333432674408","interacts with","DCDC2 (interacts with) RAP1GAP","false","interacts with","DCDC2 (interacts with) RAP1GAP","0.8808"
"458.59620274462304","0.5","interacts with","PFKP (interacts with) SLC2A1","false","interacts with","PFKP (interacts with) SLC2A1","0.8597"
"40.86765322621022","0.3333333432674408","interacts with","DCDC2 (interacts with) SCTR","false","interacts with","DCDC2 (interacts with) SCTR","0.8326"
"125.34503477602551","0.3333333432674408","interacts with","PGK1 (interacts with) SLC2A1","false","interacts with","PGK1 (interacts with) SLC2A1","0.8687"
"29.865205242200453","0.3333333432674408","interacts with","DCDC2 (interacts with) SLC17A4","false","interacts with","DCDC2 (interacts with) SLC17A4","0.8734"
"34.950438626922","0.3333333432674408","interacts with","PKHD1 (interacts with) RAP1GAP","false","interacts with","PKHD1 (interacts with) RAP1GAP","0.872"
"13.359844675199364","0.3333333432674408","interacts with","DCDC2 (interacts with) SLC3A1","false","interacts with","DCDC2 (interacts with) SLC3A1","0.8575"
"77.15993720605591","0.25","interacts with","DCDC2 (interacts with) SLC4A4","false","interacts with","DCDC2 (interacts with) SLC4A4","0.8739"
"20.39102564102564","0.3333333432674408","interacts with","ASPA (interacts with) C7","false","interacts with","ASPA (interacts with) C7","0.8457"
"9.785714285714286","0.25","interacts with","DDX60 (interacts with) IFI44L","false","interacts with","DDX60 (interacts with) IFI44L","0.8674"
"22.52845030786207",,"interacts with","PKHD1 (interacts with) RNU6-570P","false","interacts with","PKHD1 (interacts with) RNU6-570P","0.8285"
"23.166666666666664","0.25","interacts with","ASPA (interacts with) CHRDL1","false","interacts with","ASPA (interacts with) CHRDL1","0.8263"
"9.238239538239537","0.25","interacts with","PKHD1 (interacts with) SLC17A4","false","interacts with","PKHD1 (interacts with) SLC17A4","0.8937"
"24.738095238095234","0.25","interacts with","DDX60 (interacts with) RSAD2","false","interacts with","DDX60 (interacts with) RSAD2","0.8428"
"13.930622058253638","0.25","interacts with","PKHD1 (interacts with) SLC3A1","false","interacts with","PKHD1 (interacts with) SLC3A1","0.8313"
"21.807692307692307","0.25","interacts with","ASPA (interacts with) FBLN5","false","interacts with","ASPA (interacts with) FBLN5","0.8488"
"12.523809523809524","0.3333333432674408","interacts with","DDX60 (interacts with) XAF1","false","interacts with","DDX60 (interacts with) XAF1","0.8474"
"8.247619047619047","0.25","interacts with","PKHD1 (interacts with) TRPV6","false","interacts with","PKHD1 (interacts with) TRPV6","0.8378"
"27.694871794871794","0.25","interacts with","ASPA (interacts with) PRKAR2B","false","interacts with","ASPA (interacts with) PRKAR2B","0.8173"
"42.300699326569266",,"interacts with","PKHD1 (interacts with) UGT2B11","false","interacts with","PKHD1 (interacts with) UGT2B11","0.8347"
"8.616666666666665","0.3333333432674408","interacts with","ASPA (interacts with) SEPP1","false","interacts with","ASPA (interacts with) SEPP1","0.8476"
"15.661296859169203","0.3333333432674408","interacts with","PLA2G1B (interacts with) REG1B","false","interacts with","PLA2G1B (interacts with) REG1B","0.8643"
"14.024358974358972","0.3333333432674408","interacts with","ASPA (interacts with) SETBP1","false","interacts with","ASPA (interacts with) SETBP1","0.8214"
"17.739868287740634",,"interacts with","PLA2G1B (interacts with) REG1P","false","interacts with","PLA2G1B (interacts with) REG1P","0.8755"
"14.489868287740629","0.25","interacts with","PLA2G1B (interacts with) REG3A","false","interacts with","PLA2G1B (interacts with) REG3A","0.8348"
"9.81630262225178","0.5","interacts with","ASPM (interacts with) CCNA2","false","interacts with","ASPM (interacts with) CCNA2","0.9102"
"256.0","0.3333333432674408","interacts with","DEPDC1B (interacts with) NCAPG","false","interacts with","DEPDC1B (interacts with) NCAPG","0.8494"
"10.253635620191838","0.3333333432674408","interacts with","DLGAP5 (interacts with) DTL","false","interacts with","DLGAP5 (interacts with) DTL","0.8722"
"11.462928106252503","0.3333333432674408","interacts with","ASPM (interacts with) CCNB2","false","interacts with","ASPM (interacts with) CCNB2","0.8936"
"10.736438825841345","0.5","interacts with","DLGAP5 (interacts with) EXO1","false","interacts with","DLGAP5 (interacts with) EXO1","0.8772"
"61.33333333333333","0.3333333432674408","interacts with","PLS1 (interacts with) POF1B","false","interacts with","PLS1 (interacts with) POF1B","0.8885"
"9.448550893550893","0.5","interacts with","DLGAP5 (interacts with) FOXM1","false","interacts with","DLGAP5 (interacts with) FOXM1","0.8677"
"8.109226689911786","0.5","interacts with","ASPM (interacts with) CDC6","false","interacts with","ASPM (interacts with) CDC6","0.874"
"48.0","0.3333333432674408","interacts with","PLS1 (interacts with) RNF128","false","interacts with","PLS1 (interacts with) RNF128","0.8654"
"14.51055581673227","0.5","interacts with","DLGAP5 (interacts with) KIF11","false","interacts with","DLGAP5 (interacts with) KIF11","0.8211"
"7.188842021527692","0.3333333432674408","interacts with","ASPM (interacts with) CENPI","false","interacts with","ASPM (interacts with) CENPI","0.8893"
"72.0",,"interacts with","PLS1 (interacts with) SLC44A4","false","interacts with","PLS1 (interacts with) SLC44A4","0.846"
"9.83549506372111","0.5","interacts with","DLGAP5 (interacts with) KIF14","false","interacts with","DLGAP5 (interacts with) KIF14","0.8806"
"10.74559412725046","0.3333333432674408","interacts with","ASPM (interacts with) EXO1","false","interacts with","ASPM (interacts with) EXO1","0.9152"
"9.733683672497955","0.5","interacts with","DLGAP5 (interacts with) KIF4A","false","interacts with","DLGAP5 (interacts with) KIF4A","0.9159"
"48.0","0.25","interacts with","PLS1 (interacts with) TMC5","false","interacts with","PLS1 (interacts with) TMC5","0.8261"
"9.255946802845536","0.5","interacts with","DLGAP5 (interacts with) MCM4","false","interacts with","DLGAP5 (interacts with) MCM4","0.8273"
"9.743628339788643",,"interacts with","ASPM (interacts with) FAM72B","false","interacts with","ASPM (interacts with) FAM72B","0.9107"
"72.0","0.3333333432674408","interacts with","PLS1 (interacts with) TMEM45B","false","interacts with","PLS1 (interacts with) TMEM45B","0.8401"
"10.758730346141862","0.5","interacts with","DLGAP5 (interacts with) NEK2","false","interacts with","DLGAP5 (interacts with) NEK2","0.8275"
"7.060190891046103","0.3333333432674408","interacts with","ASPM (interacts with) KIAA1524","false","interacts with","ASPM (interacts with) KIAA1524","0.8619"
"14.996296859169197","0.3333333432674408","interacts with","PNLIPRP1 (interacts with) REG1B","false","interacts with","PNLIPRP1 (interacts with) REG1B","0.9041"
"8.195768370602975","0.5","interacts with","DLGAP5 (interacts with) PRC1","false","interacts with","DLGAP5 (interacts with) PRC1","0.8793"
"11.332081841311485","0.3333333432674408","interacts with","ASPM (interacts with) KIF14","false","interacts with","ASPM (interacts with) KIF14","0.8959"
"17.07486828774063",,"interacts with","PNLIPRP1 (interacts with) REG1P","false","interacts with","PNLIPRP1 (interacts with) REG1P","0.9198"
"7.266722488980553","0.5","interacts with","DLGAP5 (interacts with) RAD51AP1","false","interacts with","DLGAP5 (interacts with) RAD51AP1","0.8313"
"11.1177168924845","0.3333333432674408","interacts with","ASPM (interacts with) KIF4A","false","interacts with","ASPM (interacts with) KIF4A","0.8995"
"13.27209050996285","0.25","interacts with","PNLIPRP1 (interacts with) REG3A","false","interacts with","PNLIPRP1 (interacts with) REG3A","0.871"
"7.760383766560237","0.5","interacts with","DLGAP5 (interacts with) TRIP13","false","interacts with","DLGAP5 (interacts with) TRIP13","0.8283"
"9.984947652819994",,"interacts with","PNLIPRP1 (interacts with) REG3G","false","interacts with","PNLIPRP1 (interacts with) REG3G","0.8701"
"15.186952239505546","0.5","interacts with","ASPM (interacts with) NCAPG2","false","interacts with","ASPM (interacts with) NCAPG2","0.8565"
"163.68693609889996","0.3333333432674408","interacts with","DLGAP5 (interacts with) UBE2C","false","interacts with","DLGAP5 (interacts with) UBE2C","0.8741"
"13.045775747202187","0.5","interacts with","ASPM (interacts with) NEK2","false","interacts with","ASPM (interacts with) NEK2","0.8356"
"15.162963525835865","0.25","interacts with","PNLIPRP2 (interacts with) REG1B","false","interacts with","PNLIPRP2 (interacts with) REG1B","0.8898"
"8.502545750273006","0.3333333432674408","interacts with","ASPM (interacts with) PRC1","false","interacts with","ASPM (interacts with) PRC1","0.8435"
"15.241534954407294",,"interacts with","PNLIPRP2 (interacts with) REG1P","false","interacts with","PNLIPRP2 (interacts with) REG1P","0.9009"
"8.580714869457145","0.3333333432674408","interacts with","ASPM (interacts with) RAD51AP1","false","interacts with","ASPM (interacts with) RAD51AP1","0.8428"
"16.105423843296183","0.25","interacts with","PNLIPRP2 (interacts with) REG3A","false","interacts with","PNLIPRP2 (interacts with) REG3A","0.8859"
"16.403246753246723","0.5","interacts with","DTL (interacts with) ECT2","false","interacts with","DTL (interacts with) ECT2","0.8255"
"13.984947652819992",,"interacts with","PNLIPRP2 (interacts with) REG3G","false","interacts with","PNLIPRP2 (interacts with) REG3G","0.8448"
"6.293049097117634","0.5","interacts with","DTL (interacts with) EXO1","false","interacts with","DTL (interacts with) EXO1","0.9175"
"46.90440814484484","0.5","interacts with","ASPM (interacts with) SPDL1","false","interacts with","ASPM (interacts with) SPDL1","0.8121"
"8.916548270704642",,"interacts with","DTL (interacts with) FAM72B","false","interacts with","DTL (interacts with) FAM72B","0.8735"
"193.1562189017548","0.3333333432674408","interacts with","ASPM (interacts with) UBE2C","false","interacts with","ASPM (interacts with) UBE2C","0.8323"
"48.0",,"interacts with","POC1B-GALNT4 (interacts with) SLC44A4","false","interacts with","POC1B-GALNT4 (interacts with) SLC44A4","0.8262"
"12.697549064078933","0.5","interacts with","DTL (interacts with) FANCI","false","interacts with","DTL (interacts with) FANCI","0.8749"
"6.964001628945363","0.3333333432674408","interacts with","ASPM (interacts with) UBE2T","false","interacts with","ASPM (interacts with) UBE2T","0.892"
"46.66666666666667","0.3333333432674408","interacts with","POF1B (interacts with) RHBDL2","false","interacts with","POF1B (interacts with) RHBDL2","0.841"
"151.75447233731256","0.3333333432674408","interacts with","DTL (interacts with) GPSM2","false","interacts with","DTL (interacts with) GPSM2","0.8145"
"12.006810672987145","0.010101010091602802","interacts with","PPAPDC1A (interacts with) SUGCT","false","interacts with","PPAPDC1A (interacts with) SUGCT","0.8305"
"12.546622945060975","0.3333333432674408","interacts with","DTL (interacts with) KIAA1524","false","interacts with","DTL (interacts with) KIAA1524","0.8247"
"29.788888888888884","0.3333333432674408","interacts with","PPEF1 (interacts with) SUGCT","false","interacts with","PPEF1 (interacts with) SUGCT","0.8175"
"15.324995822344352","0.5","interacts with","DTL (interacts with) KIF11","false","interacts with","DTL (interacts with) KIF11","0.8436"
"9.340008759136792","0.3333333432674408","interacts with","PRC1 (interacts with) PRR11","false","interacts with","PRC1 (interacts with) PRR11","0.8544"
